App;Title;Begin;End;Activity;Case
Windows Explorer;20230316 Doing a PhD;21-3-2023 09:22;21-3-2023 09:22;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Adobe Acrobat ;PowerPoint Presentation - Adobe Acrobat Pro (32-bit);21-3-2023 09:22;21-3-2023 09:23;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Windows Explorer;20230316 Doing a PhD;21-3-2023 09:23;21-3-2023 09:23;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:23;21-3-2023 09:25;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:26;21-3-2023 09:33;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Untitled - Google Chrome;21-3-2023 09:33;21-3-2023 09:33;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Google - Google Chrome;21-3-2023 09:33;21-3-2023 09:33;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;New Tab - Google Chrome;21-3-2023 09:33;21-3-2023 09:33;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;the intention to do or of doing - Google Zoeken - Google Chrome;21-3-2023 09:33;21-3-2023 09:33;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:33;21-3-2023 09:35;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:35;21-3-2023 09:35;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;about:blank - Google Chrome;21-3-2023 09:35;21-3-2023 09:35;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;21st International Conference on Business Process Management | Homepage - Google Chrome;21-3-2023 09:35;21-3-2023 09:35;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;21st International Conference on Business Process Management | Call for Papers - Google Chrome;21-3-2023 09:35;21-3-2023 09:35;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;21st International Conference on Business Process Management | Important Dates - Google Chrome;21-3-2023 09:35;21-3-2023 09:35;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Windows Explorer;NO_TITLE;21-3-2023 09:35;21-3-2023 09:36;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:36;21-3-2023 09:38;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:38;21-3-2023 09:39;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Windows Shell Experience Host;Action center;21-3-2023 09:39;21-3-2023 09:39;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:39;21-3-2023 09:39;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;New Tab - Google Chrome;21-3-2023 09:39;21-3-2023 09:39;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;Google Translate - Google Chrome;21-3-2023 09:39;21-3-2023 09:39;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Google Chrome;21st International Conference on Business Process Management | Important Dates - Google Chrome;21-3-2023 09:39;21-3-2023 09:39;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:39;21-3-2023 09:42;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Windows Shell Experience Host;Date and Time Information;21-3-2023 09:42;21-3-2023 09:42;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:42;21-3-2023 09:44;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Adobe Acrobat ;PowerPoint Presentation - Adobe Acrobat Pro (32-bit);21-3-2023 09:44;21-3-2023 09:45;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;RE: Idea for special session for students on doing a PhD - Message (HTML) ;21-3-2023 09:45;21-3-2023 09:47;Preparing and providing teaching sessions for students, providing prospective students with information;BPM course
Microsoft Outlook;Re: Brainstorm seminar - Message (HTML) ;21-3-2023 09:50;21-3-2023 09:51;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;Agenda - i.m.beerepoot@uu.nl - Outlook;21-3-2023 09:51;21-3-2023 09:51;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;RE: Brainstorm seminar - Message (HTML) ;21-3-2023 09:51;21-3-2023 09:51;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Google Chrome;21st International Conference on Business Process Management | Important Dates - Google Chrome;21-3-2023 09:51;21-3-2023 09:51;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Google Chrome;21st International Conference on Business Process Management | Industry Day - Google Chrome;21-3-2023 09:51;21-3-2023 09:51;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;RE: Brainstorm seminar - Message (HTML) ;21-3-2023 09:51;21-3-2023 09:52;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;Agenda - i.m.beerepoot@uu.nl - Outlook;21-3-2023 09:52;21-3-2023 09:52;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;RE: Brainstorm seminar - Message (HTML) ;21-3-2023 09:52;21-3-2023 09:52;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;Agenda - i.m.beerepoot@uu.nl - Outlook;21-3-2023 09:52;21-3-2023 09:52;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;RE: Brainstorm seminar - Message (HTML) ;21-3-2023 09:52;21-3-2023 09:53;Organizing practical aspects of events;Brainstorm seminar on PM human-in-the-loop
Microsoft Outlook;Re: BPM2023 Dates Synch up between chairs and organising committees - Message (HTML) ;21-3-2023 09:58;21-3-2023 09:59;Communicating about events;BPM conference 2023
Microsoft Outlook;Agenda - i.m.beerepoot@uu.nl - Outlook;21-3-2023 09:59;21-3-2023 09:59;Communicating about events;BPM conference 2023
Microsoft Outlook;Re: BPM2023 Dates Synch up between chairs and organising committees - Message (HTML) ;21-3-2023 09:59;21-3-2023 09:59;Communicating about events;BPM conference 2023
Windows Explorer;OneDrive - Universiteit Utrecht;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Windows Explorer;Lectures;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Windows Explorer;Progress;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Microsoft PowerPoint;Opening - PowerPoint;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Microsoft PowerPoint;Lecture Process-Aware Information Systems  -  Compatibility Mode - PowerPoint;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Microsoft PowerPoint;Publish as PDF or XPS;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Microsoft PowerPoint;Lecture Process-Aware Information Systems  -  Compatibility Mode - PowerPoint;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Microsoft PowerPoint;Microsoft PowerPoint;21-3-2023 10:00;21-3-2023 10:00;Communicating to students about the teaching material and assessment;BPM course
Microsoft PowerPoint;Lecture Process-Aware Information Systems  -  Compatibility Mode - PowerPoint;21-3-2023 10:00;21-3-2023 10:03;Communicating to students about the teaching material and assessment;BPM course
Windows Explorer;Lectures;21-3-2023 10:03;21-3-2023 10:03;Communicating to students about the teaching material and assessment;BPM course
Google Chrome;New Tab - Google Chrome;21-3-2023 10:03;21-3-2023 10:03;Communicating to students about the teaching material and assessment;BPM course
Google Chrome;Login Page – Blackboard Learn - Google Chrome;21-3-2023 10:03;21-3-2023 10:03;Communicating to students about the teaching material and assessment;BPM course
Microsoft Teams;Microsoft Teams;21-3-2023 10:12;21-3-2023 10:12;Actively contributing to social debates;Future of Work Think paper
Microsoft Teams;General (FoW Think Paper) | Microsoft Teams;21-3-2023 10:12;21-3-2023 10:12;Actively contributing to social debates;Future of Work Think paper
Microsoft Word;Opening - Word;21-3-2023 10:12;21-3-2023 10:12;Actively contributing to social debates;Future of Work Think paper
